,Unnamed: 0,sex,row_number,liters_drunk,drink,check_number,label,age_young,age_medium,age_old,morning1,afternoon1,evening1
8652,8652,0,92.0,5.0,0,346,0,,,old,1,0,0
8653,8653,0,58.0,3.0,1,4124,1,,,old,0,0,1
8654,8654,1,67.0,4.0,0,9980,1,,medium,,1,0,0
8655,8655,1,47.0,4.0,1,8300,0,,,old,0,0,1
8656,8656,0,33.0,4.0,0,9026,1,,,old,0,0,1
8657,8657,0,75.0,3.0,1,3494,1,,medium,,1,0,0
8658,8658,1,99.0,1.0,1,1091,0,,,old,0,0,1
8659,8659,1,98.0,0.0,1,9714,0,,medium,,0,1,0
8660,8660,0,19.0,1.0,1,7837,1,,medium,,1,0,0
8663,8663,1,16.0,1.0,1,9825,1,,medium,,1,0,0
8667,8667,1,5.0,5.0,1,9998,1,,,old,0,1,0
8669,8669,0,45.0,4.0,1,268,1,,,old,1,0,0
8670,8670,0,75.0,2.0,0,8974,1,young,,,0,1,0
8671,8671,1,88.0,3.0,0,8901,0,,medium,,1,0,0
8672,8672,0,42.0,4.0,1,121,1,,medium,,0,0,1
8673,8673,1,18.0,2.48,0,2603,0,,medium,,0,0,1
8676,8676,0,7.0,4.0,0,871,0,,,old,0,0,1
8677,8677,0,53.0,3.0,1,4440,0,,medium,,1,0,0
8678,8678,1,14.0,1.0,0,4931,1,,,old,0,1,0
8679,8679,0,40.0,3.0,0,6707,1,,medium,,0,0,1
8680,8680,0,52.0,2.0,0,1487,1,young,,,0,1,0
8683,8683,0,80.0,5.0,0,138,0,,medium,,0,1,0
8684,8684,1,94.0,1.0,0,3372,1,young,,,0,1,0
8685,8685,0,43.0,5.0,0,8194,1,,medium,,0,1,0
8687,8687,0,16.0,5.0,1,3484,1,,medium,,0,0,1
8690,8690,0,2.0,4.0,1,4069,0,,,old,0,1,0
8692,8692,1,25.0,5.0,1,9970,0,,,old,1,0,0
8696,8696,1,24.0,4.0,0,1636,0,,,old,0,0,1
8697,8697,0,54.0,3.0,0,5346,0,,,old,0,0,1
8698,8698,1,75.0,4.0,1,8756,0,,,old,0,0,1
8699,8699,0,80.0,5.0,0,1713,1,young,,,1,0,0
8700,8700,0,100.0,1.0,1,1615,0,,medium,,0,0,1
8703,8703,0,100.0,1.0,1,1131,1,,,old,0,0,1
8705,8705,1,12.0,0.0,0,3814,1,,,old,1,0,0
8706,8706,0,8.0,4.0,1,806,1,,medium,,0,0,1
8707,8707,1,5.0,3.0,0,5633,1,young,,,1,0,0
8708,8708,1,44.0,5.0,0,7495,1,young,,,0,0,1
8709,8709,1,72.0,4.0,0,6137,1,,medium,,0,1,0
8710,8710,1,97.0,5.0,0,9626,0,,medium,,0,1,0
8711,8711,0,48.0,3.0,0,6904,0,,,old,0,0,1
8712,8712,0,17.0,0.0,0,2845,1,,medium,,0,1,0
8713,8713,1,89.0,3.0,0,8444,0,,medium,,0,1,0
8715,8715,1,51.0,3.0,0,1255,1,young,,,0,1,0
8716,8716,0,96.0,4.0,1,5500,1,,,old,0,0,1
8717,8717,0,47.0,2.0,1,5372,0,,,old,0,1,0
8722,8722,0,78.0,4.0,0,8779,1,young,,,0,0,1
8723,8723,1,100.0,0.0,1,9074,1,,medium,,1,0,0
8724,8724,1,36.0,5.0,1,4495,1,,medium,,0,0,1
8725,8725,1,88.0,3.0,1,1979,0,,,old,0,1,0
8727,8727,1,79.0,0.0,1,5136,1,,medium,,1,0,0
8728,8728,0,47.0,0.0,0,8851,0,,medium,,1,0,0
8729,8729,0,86.0,5.0,0,298,1,young,,,1,0,0
8731,8731,1,10.0,0.0,1,1892,1,,,old,1,0,0
8732,8732,0,8.0,3.0,1,1288,0,,,old,1,0,0
8735,8735,1,8.0,1.0,0,8493,0,,,old,0,1,0
8737,8737,0,66.0,2.0,1,8050,1,,medium,,0,1,0
8738,8738,1,4.0,0.0,0,8605,0,,,old,1,0,0
8740,8740,1,53.0,2.0,0,3805,1,,,old,0,1,0
8742,8742,1,95.0,5.0,1,2829,0,,,old,0,0,1
8743,8743,0,77.0,2.48,0,6149,0,,,old,0,1,0
8745,8745,1,0.0,5.0,0,6467,1,,medium,,1,0,0
8747,8747,0,47.0,1.0,1,598,0,,,old,0,1,0
8748,8748,1,36.0,0.0,0,8767,1,,medium,,0,0,1
8749,8749,0,76.0,4.0,0,108,0,,medium,,0,0,1
8751,8751,0,61.0,0.0,1,1904,0,,medium,,0,1,0
8752,8752,1,94.0,2.0,1,8903,0,,,old,0,0,1
8753,8753,1,14.0,3.0,0,5015,1,young,,,1,0,0
8755,8755,1,25.0,2.48,1,9487,1,,,old,0,0,1
8756,8756,0,18.0,5.0,0,5342,1,,,old,0,0,1
8757,8757,1,22.0,0.0,0,3738,1,,,old,0,1,0
8758,8758,1,71.0,2.48,0,9007,0,,medium,,1,0,0
8759,8759,0,57.0,3.0,1,6247,1,,,old,0,1,0
8761,8761,1,19.0,5.0,1,7695,1,,medium,,0,1,0
8762,8762,1,89.0,5.0,0,6617,1,young,,,0,0,1
8765,8765,0,94.0,3.0,0,4133,1,,,old,0,0,1
8766,8766,0,11.0,2.0,0,4920,0,,medium,,0,0,1
8767,8767,1,18.0,0.0,0,9313,1,,medium,,0,0,1
8769,8769,0,59.0,4.0,0,58,1,,medium,,1,0,0
8771,8771,1,81.0,2.0,0,1032,0,,,old,0,1,0
8772,8772,1,92.0,4.0,1,362,1,,medium,,0,1,0
8773,8773,0,43.0,5.0,0,7910,1,,medium,,0,1,0
8774,8774,0,9.0,1.0,1,8224,1,,medium,,1,0,0
8775,8775,1,73.0,4.0,0,8989,0,,medium,,0,0,1
8776,8776,0,85.0,2.0,1,1466,0,,,old,0,1,0
8778,8778,1,6.0,4.0,0,8664,1,young,,,0,1,0
8779,8779,1,77.0,0.0,1,6008,0,,,old,0,1,0
8781,8781,0,75.0,3.0,1,2119,1,,medium,,1,0,0
8782,8782,1,22.0,3.0,0,3989,1,,,old,0,0,1
8783,8783,1,9.0,1.0,0,240,1,,,old,1,0,0
8784,8784,0,5.0,2.0,1,8044,0,,,old,0,0,1
8786,8786,1,35.0,5.0,1,6098,0,,,old,0,1,0
8789,8789,0,61.0,2.0,1,5838,1,,,old,1,0,0
8790,8790,1,100.0,0.0,0,1895,0,,medium,,0,1,0
8791,8791,0,40.0,1.0,1,6880,0,,medium,,1,0,0
8792,8792,1,60.0,1.0,0,3445,1,,,old,0,1,0
8794,8794,1,52.0,1.0,0,1253,0,young,,,0,0,1
8795,8795,1,100.0,4.0,1,6027,1,,medium,,0,1,0
8797,8797,1,82.0,0.0,0,6077,1,,,old,0,0,1
8800,8800,0,85.0,2.48,0,4682,1,,medium,,0,1,0
8801,8801,1,51.0,1.0,0,8023,0,,,old,0,1,0
8802,8802,0,20.0,2.0,0,4085,1,young,,,0,1,0
8803,8803,0,3.0,0.0,0,4601,0,,medium,,1,0,0
8805,8805,1,56.0,5.0,0,4074,1,young,,,1,0,0
8806,8806,1,42.0,3.0,1,693,1,,,old,0,0,1
8807,8807,1,47.0,3.0,1,8205,1,,,old,0,1,0
8808,8808,0,37.0,3.0,0,4488,1,,medium,,1,0,0
8809,8809,0,75.0,2.0,0,5028,1,,medium,,1,0,0
8810,8810,0,50.0,4.0,1,9333,1,,,old,1,0,0
8811,8811,1,99.0,4.0,1,7403,1,,medium,,1,0,0
8813,8813,1,94.0,4.0,0,7322,1,,medium,,0,0,1
8814,8814,0,23.0,2.0,0,5111,1,,,old,1,0,0
8816,8816,0,51.0,3.0,0,603,1,,,old,0,1,0
8817,8817,0,14.0,3.0,0,4215,0,,medium,,1,0,0
8818,8818,1,12.0,3.0,1,7099,0,,,old,0,0,1
8821,8821,0,49.0,1.0,0,654,0,young,,,0,1,0
8822,8822,1,38.0,5.0,0,4212,0,young,,,0,0,1
8823,8823,1,70.0,1.0,0,8406,0,young,,,1,0,0
8826,8826,0,40.0,4.0,1,9364,0,,,old,1,0,0
8827,8827,1,90.0,1.0,0,4325,0,,,old,1,0,0
8829,8829,1,97.0,1.0,1,6425,0,,,old,0,1,0
8830,8830,1,38.0,2.0,1,4082,1,,,old,0,0,1
8831,8831,1,12.0,5.0,0,8647,1,,medium,,0,1,0
8833,8833,1,28.0,0.0,0,5013,1,,,old,1,0,0
8834,8834,1,65.0,3.0,1,2646,0,,,old,0,1,0
8835,8835,1,78.0,1.0,0,5266,0,young,,,1,0,0
8838,8838,1,24.0,2.48,0,4209,0,young,,,0,1,0
8839,8839,1,11.0,2.48,0,2685,0,,,old,0,0,1
8840,8840,1,64.0,0.0,0,672,0,,,old,1,0,0
8841,8841,0,57.0,5.0,1,2494,1,,medium,,0,0,1
8842,8842,0,71.0,5.0,1,6732,1,,medium,,0,0,1
8844,8844,0,17.0,2.0,0,3334,0,young,,,0,1,0
8848,8848,1,68.0,3.0,0,4015,0,,,old,0,0,1
8856,8856,1,28.0,5.0,0,6564,1,,,old,0,1,0
8857,8857,0,33.0,2.0,0,8607,1,,medium,,0,1,0
8858,8858,1,79.0,1.0,0,7652,1,young,,,0,1,0
8862,8862,0,46.0,1.0,0,8326,0,,medium,,1,0,0
8863,8863,1,55.0,3.0,1,9549,1,,medium,,0,1,0
8864,8864,1,41.0,1.0,0,9147,0,,medium,,0,1,0
8867,8867,1,25.0,2.0,0,2693,1,,,old,0,1,0
8868,8868,1,3.0,0.0,0,1687,1,,medium,,1,0,0
8870,8870,1,97.0,3.0,0,5882,0,,,old,1,0,0
8871,8871,1,28.0,0.0,1,348,1,,medium,,1,0,0
8872,8872,0,51.0,3.0,0,4389,1,young,,,1,0,0
8873,8873,1,3.0,0.0,0,1242,1,,medium,,0,1,0
8876,8876,0,31.0,3.0,1,3528,1,,medium,,1,0,0
8878,8878,1,100.0,2.48,0,2012,1,,medium,,0,1,0
8879,8879,1,49.0,5.0,1,9575,1,,,old,0,0,1
8880,8880,1,17.0,2.48,0,733,0,,,old,0,1,0
8882,8882,1,55.0,4.0,0,9417,1,,medium,,0,0,1
8883,8883,0,63.0,3.0,0,466,1,young,,,0,0,1
8885,8885,1,22.0,1.0,0,6675,1,young,,,0,0,1
8886,8886,0,7.0,5.0,0,9324,1,young,,,0,0,1
8887,8887,1,75.0,4.0,1,3923,1,,medium,,0,0,1
8888,8888,0,72.0,5.0,1,724,0,,,old,1,0,0
8889,8889,0,20.0,1.0,0,5715,1,,,old,0,0,1
8893,8893,0,9.0,1.0,0,6190,1,,medium,,0,1,0
8894,8894,0,69.0,4.0,0,9384,1,young,,,0,0,1
8896,8896,1,29.0,3.0,1,1228,1,,,old,0,0,1
8897,8897,0,72.0,2.0,0,9285,0,,medium,,1,0,0
8899,8899,1,18.0,5.0,1,2804,1,,medium,,1,0,0
8900,8900,0,62.0,5.0,0,1281,0,,medium,,0,0,1
8901,8901,0,66.0,2.48,0,7678,0,,,old,0,0,1
8902,8902,0,34.0,0.0,1,6780,0,,medium,,1,0,0
8903,8903,1,29.0,0.0,1,7777,1,,,old,1,0,0
8905,8905,0,98.0,5.0,1,9527,0,,,old,0,0,1
8907,8907,0,90.0,5.0,0,9807,1,young,,,0,0,1
8909,8909,1,20.0,2.48,0,243,0,young,,,1,0,0
8911,8911,1,21.0,4.0,0,2992,1,,,old,0,0,1
8912,8912,1,73.0,3.0,0,8953,0,,medium,,0,1,0
8913,8913,0,19.0,0.0,0,9744,1,young,,,0,0,1
8916,8916,1,10.0,2.0,0,2265,0,,,old,0,0,1
8918,8918,0,21.0,0.0,0,7778,1,young,,,0,1,0
8919,8919,1,73.0,3.0,0,8697,0,young,,,0,0,1
8920,8920,1,48.0,5.0,0,5377,1,,medium,,1,0,0
8923,8923,0,35.0,1.0,0,7507,0,,,old,0,0,1
8925,8925,1,63.0,5.0,0,731,1,,medium,,0,1,0
8926,8926,0,85.0,5.0,0,7758,1,young,,,1,0,0
8927,8927,1,71.0,5.0,1,7802,0,,,old,0,1,0
8929,8929,1,27.0,0.0,0,2858,1,,medium,,1,0,0
8931,8931,0,100.0,0.0,0,5880,1,,medium,,1,0,0
8934,8934,0,45.0,0.0,0,704,1,,medium,,0,1,0
8935,8935,0,2.0,5.0,0,1376,0,,,old,1,0,0
8936,8936,0,32.0,4.0,0,2963,0,,,old,1,0,0
8937,8937,1,36.0,2.0,1,4030,0,,,old,0,0,1
8938,8938,0,17.0,0.0,0,1897,0,,,old,0,0,1
8939,8939,0,94.0,1.0,1,5598,0,,medium,,0,1,0
8940,8940,1,59.0,0.0,0,9435,1,,medium,,0,0,1
8941,8941,1,70.0,5.0,0,6661,1,,medium,,0,1,0
8942,8942,1,94.0,2.48,0,1797,1,,medium,,0,1,0
8946,8946,0,36.0,0.0,1,365,0,,medium,,0,1,0
8947,8947,0,73.0,4.0,1,6274,1,,,old,0,0,1
8949,8949,1,100.0,2.48,0,6116,0,,medium,,1,0,0
8950,8950,0,25.0,5.0,1,994,1,,medium,,1,0,0
8951,8951,1,85.0,3.0,0,7092,1,,medium,,0,0,1
8952,8952,1,64.0,2.0,1,9015,0,,,old,0,1,0
8953,8953,0,53.0,4.0,1,9146,1,,medium,,1,0,0
8956,8956,1,2.0,1.0,0,3803,1,young,,,1,0,0
8957,8957,1,39.0,2.48,0,1984,0,,medium,,1,0,0
8958,8958,0,60.0,3.0,1,8001,0,,,old,1,0,0
8961,8961,1,79.0,5.0,1,9151,0,,,old,0,1,0
8962,8962,0,17.0,4.0,0,7976,1,young,,,0,1,0
8966,8966,0,9.0,2.48,0,6835,0,,medium,,0,0,1
8967,8967,0,57.0,5.0,0,9233,1,,,old,0,0,1
8970,8970,0,22.0,5.0,0,63,1,young,,,0,1,0
8973,8973,0,33.0,2.0,0,95,1,,,old,1,0,0
8974,8974,1,85.0,0.0,0,5793,0,,medium,,0,1,0
8975,8975,1,100.0,2.48,0,1340,1,,medium,,1,0,0
8976,8976,1,38.0,1.0,0,7990,1,,medium,,1,0,0
8977,8977,1,8.0,1.0,1,5166,1,,,old,1,0,0
8978,8978,1,37.0,4.0,0,5812,1,,,old,0,1,0
8981,8981,1,97.0,3.0,1,8877,0,,,old,0,1,0
8982,8982,0,29.0,2.0,1,6199,1,,medium,,0,1,0
8984,8984,1,50.0,5.0,0,6922,1,,,old,0,1,0
8985,8985,1,85.0,2.48,1,5281,1,,,old,0,0,1
8986,8986,1,25.0,0.0,0,4618,0,young,,,0,1,0
8987,8987,0,28.0,0.0,0,5005,0,,,old,1,0,0
8988,8988,1,53.0,4.0,0,1873,0,,,old,0,1,0
8990,8990,0,50.0,5.0,1,3974,1,,,old,0,1,0
8991,8991,1,28.0,5.0,1,932,1,,medium,,0,0,1
8992,8992,0,64.0,1.0,1,9688,1,,,old,0,1,0
8993,8993,1,92.0,2.0,0,4397,1,,medium,,1,0,0
8994,8994,0,72.0,3.0,1,1627,0,,medium,,0,0,1
8995,8995,1,4.0,0.0,0,2836,1,young,,,0,1,0
8997,8997,1,72.0,2.0,1,9571,0,,medium,,0,1,0
8998,8998,0,5.0,0.0,0,7657,1,,,old,0,0,1
8999,8999,1,65.0,3.0,0,9687,1,,medium,,0,0,1
9001,9001,1,62.0,0.0,1,4317,0,,,old,0,1,0
9002,9002,0,39.0,1.0,0,8372,0,young,,,0,0,1
9004,9004,1,53.0,2.0,0,9316,1,young,,,0,1,0
9005,9005,0,60.0,2.0,0,5087,1,,,old,1,0,0
9006,9006,1,88.0,1.0,0,7480,0,,medium,,0,0,1
9008,9008,1,94.0,2.48,0,1533,1,,medium,,1,0,0
9009,9009,0,100.0,2.0,1,5399,0,,,old,0,1,0
9010,9010,0,75.0,4.0,1,8062,1,,,old,1,0,0
9011,9011,0,100.0,2.0,0,190,0,young,,,0,0,1
9012,9012,0,23.0,1.0,1,4468,1,,medium,,0,1,0
9013,9013,0,29.0,2.0,0,2591,0,,medium,,1,0,0
9014,9014,1,11.0,3.0,1,5117,1,,medium,,1,0,0
9015,9015,1,82.0,3.0,0,9851,0,,,old,0,1,0
9016,9016,0,75.0,2.0,1,5465,1,,,old,1,0,0
9017,9017,0,55.0,5.0,1,2955,1,,medium,,1,0,0
9018,9018,1,2.0,2.0,1,5444,1,,,old,0,1,0
9019,9019,1,4.0,2.48,1,9823,0,,,old,1,0,0
9020,9020,1,31.0,1.0,0,1638,0,,,old,0,1,0
9021,9021,0,24.0,3.0,0,457,1,,,old,0,0,1
9023,9023,1,80.0,5.0,0,4796,0,,medium,,0,0,1
9024,9024,0,78.0,3.0,0,5382,0,,,old,0,1,0
9025,9025,0,32.0,0.0,0,7349,0,,medium,,0,0,1
9026,9026,0,51.0,2.48,0,2378,1,,medium,,1,0,0
9027,9027,1,20.0,0.0,0,623,0,,medium,,0,0,1
9028,9028,0,100.0,2.0,1,9796,0,,,old,0,0,1
9029,9029,1,45.0,0.0,1,9660,1,,medium,,0,1,0
9030,9030,0,75.0,5.0,1,2246,1,,,old,0,1,0
9031,9031,0,66.0,5.0,1,2520,1,,medium,,0,1,0
9032,9032,0,24.0,1.0,1,5997,1,,,old,0,0,1
9034,9034,0,100.0,2.0,0,1653,1,,medium,,0,0,1
9035,9035,1,29.0,0.0,1,9702,0,,,old,0,1,0
9036,9036,1,94.0,1.0,0,898,1,,medium,,0,1,0
9037,9037,1,70.0,2.0,0,2580,1,,,old,0,0,1
9039,9039,0,39.0,3.0,0,836,0,,medium,,1,0,0
9040,9040,0,22.0,0.0,1,9654,0,,medium,,1,0,0
9041,9041,1,85.0,3.0,0,4847,0,,,old,0,0,1
9042,9042,0,100.0,3.0,1,1920,1,,medium,,1,0,0
9044,9044,0,99.0,2.0,0,2011,0,young,,,1,0,0
9045,9045,1,100.0,1.0,1,2443,0,,,old,1,0,0
9047,9047,0,16.0,0.0,0,8029,0,,,old,0,1,0
9049,9049,0,55.0,0.0,1,7731,1,,,old,0,1,0
9050,9050,1,56.0,4.0,0,9101,0,young,,,0,1,0
9051,9051,0,83.0,4.0,0,5920,1,,medium,,0,0,1
9052,9052,0,48.0,0.0,0,1751,1,,,old,0,0,1
9054,9054,0,42.0,5.0,1,8451,1,,medium,,0,0,1
9055,9055,0,52.0,2.0,1,8535,0,,,old,0,0,1
9057,9057,0,52.0,2.0,0,9161,1,,medium,,0,0,1
9060,9060,1,86.0,2.0,0,763,1,,medium,,0,1,0
9061,9061,1,18.0,2.48,1,5603,1,,,old,0,1,0
9063,9063,0,18.0,2.0,1,1273,0,,medium,,1,0,0
9064,9064,1,72.0,2.0,1,5091,0,,,old,0,0,1
9065,9065,0,56.0,4.0,1,5913,1,,,old,1,0,0
9066,9066,1,1.0,5.0,0,2718,0,,medium,,1,0,0
9067,9067,0,79.0,2.0,0,7810,0,,,old,0,1,0
9068,9068,1,91.0,0.0,1,4257,0,,,old,0,0,1
9071,9071,0,8.0,5.0,0,2123,0,young,,,0,0,1
9073,9073,1,73.0,2.48,1,3145,1,,medium,,0,1,0
9074,9074,1,98.0,2.48,0,4228,1,young,,,0,0,1
9075,9075,1,43.0,2.0,0,8115,0,,medium,,0,0,1
9076,9076,1,42.0,4.0,0,7228,0,,,old,0,0,1
9078,9078,1,98.0,2.0,0,8669,1,young,,,0,0,1
9079,9079,1,79.0,5.0,0,6883,1,,medium,,0,0,1
9080,9080,0,17.0,3.0,0,3608,1,,medium,,0,0,1
9081,9081,0,64.0,2.0,0,1307,0,young,,,0,1,0
9082,9082,1,37.0,2.0,1,6382,1,,medium,,1,0,0
9083,9083,0,1.0,5.0,1,4399,1,,,old,0,1,0
9084,9084,1,93.0,0.0,0,846,1,,medium,,0,0,1
9085,9085,1,42.0,2.0,0,2877,1,,medium,,0,0,1
9086,9086,0,50.0,3.0,0,1676,1,,medium,,1,0,0
9088,9088,1,65.0,4.0,1,6636,0,,,old,1,0,0
9090,9090,1,49.0,1.0,0,6570,1,,medium,,1,0,0
9091,9091,0,55.0,3.0,1,393,0,,,old,0,0,1
9092,9092,0,53.0,3.0,1,9502,1,,medium,,0,0,1
9096,9096,1,60.0,0.0,0,9394,0,young,,,0,1,0
9097,9097,1,53.0,1.0,0,6194,1,,medium,,0,0,1
9098,9098,0,60.0,4.0,1,5667,0,,,old,0,1,0
9099,9099,0,26.0,3.0,0,1256,0,,,old,0,0,1
9100,9100,1,9.0,3.0,0,9768,0,,,old,0,0,1
9101,9101,1,90.0,2.0,1,7233,1,,medium,,1,0,0
9102,9102,0,85.0,4.0,1,9920,0,,,old,0,1,0
9103,9103,0,46.0,5.0,0,7605,0,,medium,,0,0,1
9104,9104,0,5.0,1.0,0,8662,1,,,old,1,0,0
9105,9105,0,72.0,2.0,1,3925,0,,medium,,1,0,0
9106,9106,0,27.0,2.0,0,2313,0,,medium,,0,0,1
9108,9108,1,8.0,5.0,1,8521,1,,medium,,1,0,0
9110,9110,0,24.0,4.0,1,8994,1,,medium,,0,1,0
9113,9113,0,33.0,4.0,1,1795,1,,medium,,1,0,0
9115,9115,0,91.0,2.0,0,505,0,,medium,,1,0,0
9119,9119,1,89.0,0.0,0,3226,1,,,old,1,0,0
9120,9120,1,50.0,5.0,0,3931,1,,medium,,0,1,0
9121,9121,0,24.0,2.0,0,8158,1,,,old,0,0,1
9124,9124,1,18.0,2.0,0,7769,1,,medium,,1,0,0
9125,9125,1,9.0,2.0,0,106,1,,medium,,0,0,1
9126,9126,1,21.0,0.0,0,2036,1,,medium,,0,1,0
9127,9127,1,17.0,0.0,0,7078,0,young,,,0,0,1
9128,9128,0,5.0,3.0,1,4631,1,,,old,0,0,1
9129,9129,1,14.0,2.48,0,1306,1,,medium,,0,1,0
9130,9130,0,69.0,2.0,0,7742,0,young,,,1,0,0
9131,9131,0,2.0,5.0,0,7426,0,,,old,1,0,0
9132,9132,0,81.0,0.0,0,2822,0,,medium,,1,0,0
9133,9133,0,41.0,0.0,0,4251,1,young,,,0,0,1
9135,9135,0,91.0,3.0,0,4100,0,young,,,0,0,1
9136,9136,1,32.0,0.0,0,5272,0,,,old,1,0,0
9137,9137,1,21.0,4.0,1,4616,1,,medium,,0,1,0
9139,9139,0,91.0,5.0,1,384,1,,medium,,1,0,0
9140,9140,1,71.0,5.0,1,4245,1,,medium,,0,1,0
9141,9141,1,9.0,4.0,0,2213,1,young,,,1,0,0
9143,9143,0,59.0,3.0,0,5917,1,,medium,,0,0,1
9145,9145,1,20.0,3.0,0,642,0,,medium,,0,1,0
9149,9149,1,28.0,1.0,1,7090,1,,,old,1,0,0
9151,9151,1,12.0,2.48,1,2973,0,,medium,,0,1,0
9156,9156,0,17.0,3.0,1,5507,1,,medium,,0,0,1
9157,9157,1,13.0,5.0,0,8922,1,,,old,1,0,0
9159,9159,1,36.0,1.0,0,4785,0,,medium,,0,0,1
9160,9160,0,9.0,4.0,1,5012,1,,,old,1,0,0
9161,9161,0,84.0,2.0,1,5250,1,,,old,0,1,0
9162,9162,1,81.0,2.0,1,7587,1,,medium,,0,1,0
9163,9163,1,34.0,0.0,1,9427,0,,,old,0,1,0
9166,9166,1,7.0,4.0,0,3390,1,,,old,0,0,1
9168,9168,1,100.0,2.48,0,7133,1,,medium,,0,1,0
9169,9169,0,72.0,1.0,1,4748,0,,medium,,0,0,1
9170,9170,1,18.0,1.0,0,7937,1,,medium,,0,1,0
9173,9173,0,17.0,0.0,0,1072,0,,medium,,0,1,0
9174,9174,1,69.0,5.0,0,7279,1,young,,,1,0,0
9176,9176,1,87.0,0.0,1,9501,0,,medium,,0,0,1
9179,9179,1,100.0,2.48,1,6338,0,,,old,1,0,0
9180,9180,0,68.0,1.0,1,7056,1,,medium,,1,0,0
9183,9183,1,8.0,5.0,0,9709,1,,,old,0,0,1
9185,9185,1,100.0,0.0,0,7571,1,young,,,0,1,0
9186,9186,0,37.0,2.0,0,7783,1,young,,,0,0,1
9187,9187,0,60.0,5.0,0,1513,0,,medium,,0,0,1
9188,9188,1,75.0,0.0,1,7760,0,,medium,,1,0,0
9189,9189,1,54.0,2.0,0,479,1,,,old,0,1,0
9190,9190,1,87.0,3.0,0,461,1,,medium,,0,1,0
9192,9192,1,61.0,0.0,1,7065,1,,medium,,0,0,1
9193,9193,0,33.0,2.0,1,5347,0,,,old,0,0,1
9194,9194,1,10.0,1.0,0,9664,0,,medium,,0,0,1
9195,9195,1,22.0,5.0,1,9756,1,,medium,,0,0,1
9198,9198,1,89.0,5.0,1,1121,1,,,old,0,1,0
9200,9200,0,56.0,5.0,0,1128,1,,medium,,0,0,1
9201,9201,1,12.0,1.0,1,5278,1,,,old,0,1,0
9204,9204,0,67.0,0.0,0,764,1,,,old,1,0,0
9205,9205,0,21.0,1.0,1,1243,0,,,old,0,0,1
9207,9207,1,61.0,2.0,1,5753,1,,,old,1,0,0
9208,9208,0,19.0,3.0,0,3040,0,,medium,,0,1,0
9210,9210,1,11.0,5.0,1,5548,1,,medium,,0,1,0
9215,9215,1,81.0,2.0,0,6538,1,,,old,0,0,1
9218,9218,1,79.0,1.0,1,9415,1,,,old,0,0,1
9220,9220,1,19.0,5.0,1,7879,1,,,old,0,0,1
9221,9221,0,96.0,2.0,1,456,0,,,old,0,0,1
9222,9222,0,83.0,4.0,1,1344,0,,,old,1,0,0
9223,9223,0,87.0,1.0,0,6978,1,,medium,,0,1,0
9224,9224,1,45.0,2.48,1,5245,0,,,old,1,0,0
9225,9225,0,21.0,5.0,0,1914,1,young,,,0,1,0
9226,9226,1,26.0,5.0,0,1896,1,young,,,0,1,0
9227,9227,0,63.0,3.0,0,3546,0,,medium,,1,0,0
9228,9228,1,38.0,4.0,0,7298,1,,medium,,0,1,0
9229,9229,0,10.0,2.0,0,6654,1,,,old,0,0,1
9230,9230,0,100.0,1.0,0,2777,1,,,old,1,0,0
9231,9231,0,50.0,2.0,1,7567,1,,medium,,1,0,0
9232,9232,0,15.0,4.0,0,3868,0,,medium,,0,0,1
9233,9233,0,100.0,1.0,0,6870,1,,,old,1,0,0
9234,9234,0,68.0,2.0,1,8048,1,,medium,,0,1,0
9235,9235,0,55.0,0.0,1,4745,0,,medium,,1,0,0
9238,9238,1,76.0,3.0,0,6387,0,,medium,,0,1,0
9240,9240,0,3.0,5.0,0,6604,1,,,old,0,0,1
9243,9243,1,42.0,4.0,1,356,1,,medium,,0,1,0
9245,9245,0,74.0,4.0,0,4336,1,,medium,,1,0,0
9246,9246,0,13.0,0.0,1,5889,0,,,old,0,1,0
9247,9247,0,93.0,2.48,1,8869,0,,medium,,0,0,1
9248,9248,0,99.0,0.0,1,3690,0,,,old,0,0,1
9249,9249,0,95.0,0.0,1,9584,0,,medium,,0,1,0
9250,9250,0,63.0,0.0,1,6101,1,,,old,1,0,0
9252,9252,0,5.0,5.0,0,8852,1,,,old,1,0,0
9253,9253,1,9.0,3.0,1,3022,1,,,old,0,1,0
9254,9254,1,33.0,4.0,0,9198,1,young,,,1,0,0
9258,9258,0,53.0,2.0,1,7086,0,,,old,0,0,1
9259,9259,0,69.0,0.0,0,7917,0,,medium,,0,0,1
9260,9260,0,21.0,5.0,1,6155,1,,medium,,0,1,0
9261,9261,1,67.0,1.0,0,2934,1,young,,,0,1,0
9263,9263,0,96.0,1.0,0,4022,0,,medium,,0,0,1
9264,9264,0,36.0,4.0,0,2411,0,,medium,,0,0,1
9265,9265,1,65.0,3.0,0,8092,0,,medium,,1,0,0
9266,9266,0,67.0,5.0,0,7615,0,,,old,0,1,0
9267,9267,1,40.0,1.0,0,1081,1,,medium,,1,0,0
9268,9268,1,14.0,2.48,1,3601,1,,,old,0,1,0
9270,9270,1,94.0,5.0,1,4821,1,,,old,0,0,1
9273,9273,0,1.0,1.0,0,1958,0,,,old,1,0,0
9275,9275,0,30.0,3.0,0,660,0,young,,,1,0,0
9276,9276,0,11.0,3.0,0,2229,1,young,,,0,1,0
9278,9278,1,20.0,4.0,1,7290,1,,,old,0,1,0
9279,9279,0,48.0,1.0,1,9062,1,,medium,,0,1,0
